GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC04_EST_VC02,HC04_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC04_EST_VC04,HC04_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC04_EST_VC05,HC04_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC04_EST_VC07,HC04_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC04_EST_VC08,HC04_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC04_EST_VC09,HC04_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC04_EST_VC10,HC04_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC04_EST_VC11,HC04_MOE_VC11,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC04_EST_VC15,HC04_MOE_VC15,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC04_EST_VC18,HC04_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC04_EST_VC19,HC04_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC04_EST_VC20,HC04_MOE_VC20
0500000US48361,48361,"Orange County, Texas",31373,459,22372,529,16668,655,9001,476,7.0,0.9,4.9,1.0,1.7,0.7,14.7,2.5,7.0,1.0,3.4,0.7,1.7,0.6,16.9,3.2,11.0,1.1,8.2,1.1,6.3,1.2,18.2,2.7,10.7,1.3,10.5,1.5,9.2,1.4,11.7,2.4,15.4,1.4,15.2,1.6,14.9,1.8,14.8,2.8,18.5,1.6,20.5,1.9,20.4,2.1,11.1,2.5,13.0,1.5,15.2,1.9,18.1,2.2,7.3,1.9,10.8,1.0,13.5,1.4,16.7,1.7,3.9,1.5,4.4,0.7,5.6,1.0,7.3,1.4,0.8,0.6,2.4,0.5,3.1,0.6,3.7,0.8,0.6,0.4,48766,2589,57859,2418,70198,2639,25186,3113,64961,2853,74589,3915,84916,4486,37561,3069,45.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),46.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),40.7,(X)
0500000US48363,48363,"Palo Pinto County, Texas",10413,286,7054,311,5224,310,3359,285,8.7,1.8,5.6,1.9,1.1,0.6,16.9,3.6,8.8,1.6,4.7,1.5,2.4,1.3,17.4,3.7,10.8,1.3,8.4,1.7,6.6,1.6,18.4,3.1,14.8,2.0,15.7,2.5,14.8,2.9,15.0,3.4,14.1,2.1,14.8,2.5,13.9,2.9,13.9,3.6,17.1,2.0,18.2,2.8,20.6,3.2,11.0,2.9,9.5,1.8,10.9,2.3,14.1,3.0,3.5,1.6,11.6,1.8,15.7,2.5,18.4,3.2,2.4,1.2,1.5,0.6,2.0,0.9,2.6,1.1,0.6,0.5,3.1,0.8,4.1,1.1,5.5,1.6,1.0,0.7,41370,2798,51006,3514,64977,4744,22913,3578,60656,3217,69938,4091,81908,5349,37316,5916,39.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),42.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),32.0,(X)
0500000US48365,48365,"Panola County, Texas",8979,317,6284,343,4685,318,2695,288,9.2,1.9,4.3,1.8,0.7,0.5,22.5,4.7,4.4,1.2,2.7,1.6,0.1,0.3,9.5,2.8,10.3,2.1,5.6,1.7,2.9,1.2,21.5,6.4,7.2,1.6,7.2,2.0,7.2,2.0,6.5,2.7,16.3,2.5,16.6,3.0,15.7,3.5,14.5,5.2,22.0,2.7,25.2,3.2,25.1,3.9,14.1,4.2,11.8,1.9,14.7,2.5,17.9,3.1,5.4,2.5,12.7,2.2,16.1,2.7,20.2,3.6,4.3,3.3,3.6,1.1,4.5,1.4,6.0,1.9,1.0,0.8,2.4,1.1,3.2,1.5,4.1,2.0,0.6,1.0,51794,2229,62038,3248,73368,4079,21686,3291,63545,3067,74207,4153,N,N,35981,4134,24.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),25.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22.6,(X)
0500000US48367,48367,"Parker County, Texas",42887,667,32005,823,26281,857,10882,729,5.3,0.8,3.1,0.9,1.3,0.6,13.0,2.1,3.5,0.7,1.9,0.6,0.9,0.4,8.4,2.0,8.4,1.0,6.5,0.9,5.0,1.0,15.4,2.7,9.2,1.0,7.7,1.2,6.7,1.2,14.1,2.5,12.6,1.3,11.6,1.4,10.4,1.5,15.6,2.8,16.6,1.2,16.2,1.3,16.6,1.5,16.8,3.3,14.1,1.1,16.6,1.4,17.1,1.6,6.7,1.8,17.1,1.2,19.8,1.7,22.3,1.9,7.4,2.2,7.4,0.9,9.4,1.3,11.1,1.6,0.7,0.5,5.8,0.8,7.2,1.0,8.6,1.3,1.8,1.0,64979,2432,78646,2730,88078,3360,34303,2461,84267,2460,95384,3033,104927,3527,47965,4039,29.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.0,(X)
0500000US48369,48369,"Parmer County, Texas",3278,115,2503,155,1885,153,775,132,6.1,2.2,5.5,2.5,2.1,1.7,11.2,4.7,4.5,2.1,5.0,2.8,2.3,2.6,5.8,3.0,11.3,2.3,10.7,2.8,10.1,3.3,14.8,6.8,13.2,2.4,12.3,3.0,9.7,3.4,12.5,4.8,17.8,3.1,16.2,3.3,16.0,3.7,22.2,7.4,20.0,3.2,21.1,3.7,25.6,4.3,17.8,7.0,12.3,2.5,13.0,2.9,15.1,3.4,5.9,4.1,10.8,2.5,12.4,3.0,14.1,3.2,5.3,4.0,1.9,0.7,2.0,1.0,2.7,1.3,1.5,1.4,2.0,1.1,1.8,0.9,2.4,1.2,2.8,4.0,46308,4275,50174,5594,59129,5428,38239,6143,60130,4642,61922,6042,N,N,50394,11317,36.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),36.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),33.7,(X)
0500000US48371,48371,"Pecos County, Texas",4546,198,3112,236,2509,230,1434,218,8.0,2.2,5.5,2.8,3.1,2.2,13.5,5.6,6.6,2.3,4.2,2.2,4.4,2.5,12.6,5.9,13.3,2.7,11.7,3.1,7.4,2.7,17.6,5.6,8.2,2.5,5.7,2.3,6.4,2.8,12.4,5.5,14.5,3.9,13.2,4.3,11.2,4.1,18.7,6.2,18.2,3.7,21.1,4.5,24.7,5.7,12.1,5.9,10.6,2.9,13.1,3.9,14.4,3.9,4.3,2.9,15.6,3.4,19.5,4.4,21.8,4.7,6.4,5.1,3.9,1.5,4.6,2.1,5.1,2.6,2.4,2.5,1.0,0.7,1.4,1.1,1.4,1.2,0.0,2.6,49421,4051,60858,6154,67544,3941,27060,6663,60921,3751,69730,4791,N,N,38946,4879,19.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),21.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),14.9,(X)
0500000US48373,48373,"Polk County, Texas",17195,628,12460,547,8769,533,4735,500,8.2,1.6,6.2,1.5,2.6,1.4,16.4,3.8,6.4,1.4,4.3,1.2,2.9,1.1,12.8,3.1,15.3,1.7,12.9,2.0,10.4,2.1,22.9,4.3,14.8,1.9,13.4,2.2,11.8,2.3,16.6,3.8,15.3,1.8,15.7,1.9,14.3,2.3,14.9,3.4,17.9,2.1,20.2,2.7,23.5,2.9,10.4,3.3,10.2,1.6,13.0,2.0,15.9,2.6,2.9,1.4,7.8,1.4,9.9,2.0,13.0,2.8,1.8,1.1,2.2,0.9,2.2,1.0,2.6,1.2,0.3,0.4,1.9,0.8,2.2,1.0,3.0,1.4,1.1,1.2,39412,2094,47891,2877,57723,3083,23830,2533,53400,2414,59740,2938,N,N,32344,3194,29.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),29.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.7,(X)
0500000US48375,48375,"Potter County, Texas",43002,604,27557,699,18220,598,15445,652,9.2,0.9,7.7,0.8,2.7,0.8,14.9,2.0,8.1,0.9,5.0,1.0,2.3,0.7,14.3,2.0,15.0,1.2,11.8,1.1,7.4,1.1,21.4,2.4,14.6,1.2,12.7,1.2,11.6,1.4,17.3,1.9,15.2,1.1,16.0,1.5,16.5,2.0,12.5,1.7,17.0,1.2,19.6,1.8,22.3,2.4,12.3,1.8,9.0,0.8,11.3,1.0,15.0,1.4,3.7,1.0,7.6,0.8,10.2,1.1,13.6,1.5,2.4,0.7,2.4,0.4,3.3,0.5,4.8,0.8,0.7,0.4,1.8,0.3,2.4,0.5,3.6,0.7,0.6,0.3,37758,1433,46441,1693,58284,2489,24678,1360,54086,2199,63799,3103,79139,4282,33934,1943,33.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),35.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.0,(X)
0500000US48377,48377,"Presidio County, Texas",2646,157,1833,166,1410,188,813,169,14.3,5.4,6.8,3.9,0.8,1.1,31.2,13.2,10.3,3.6,7.8,4.2,8.4,4.9,16.0,8.9,18.1,4.7,15.2,5.2,13.3,5.7,25.8,10.0,11.5,4.8,15.8,6.7,14.3,7.0,1.8,2.8,15.0,4.9,16.5,6.3,21.4,7.7,11.6,8.2,13.9,4.7,16.5,6.0,14.8,6.3,6.8,6.0,8.7,3.3,11.9,4.7,15.5,6.0,1.5,2.4,5.9,3.1,7.4,4.1,8.9,5.1,2.3,3.6,2.1,1.7,1.7,2.1,2.2,2.6,3.0,3.4,0.3,0.5,0.4,0.7,0.6,0.9,0.0,4.5,30983,4830,36917,4123,41696,6927,15827,4676,42152,3897,48516,5288,N,N,27221,7163,20.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),23.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),14.3,(X)
0500000US48379,48379,"Rains County, Texas",4188,207,3021,218,2278,213,1167,190,5.9,1.7,3.0,1.3,0.9,0.8,14.4,5.8,5.5,2.2,2.5,1.7,1.5,1.6,13.2,6.2,15.5,3.1,11.4,3.6,9.4,3.5,27.7,6.9,9.8,2.6,10.1,3.3,8.7,3.2,11.0,4.7,16.2,3.5,15.2,4.0,15.8,4.2,17.7,8.8,23.1,4.5,28.2,5.5,30.9,6.3,9.0,5.1,10.0,2.6,11.9,3.5,12.3,4.1,2.7,2.5,9.9,2.5,13.1,3.4,15.3,4.3,2.3,1.9,2.9,1.3,3.2,1.4,3.6,2.0,1.4,2.1,1.2,0.7,1.4,0.9,1.6,1.1,0.6,0.7,46531,5308,56537,4030,59182,3855,20329,6593,56229,2930,64413,3384,N,N,32780,4210,24.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),17.4,(X)
0500000US48381,48381,"Randall County, Texas",48942,477,33414,761,26451,766,15528,763,5.1,0.8,2.9,0.7,0.7,0.3,11.1,1.8,4.3,0.7,2.0,0.6,0.8,0.4,10.5,1.9,9.3,0.9,5.2,0.9,3.5,0.8,17.8,2.1,9.4,1.0,7.6,1.0,6.0,0.9,13.3,1.9,12.7,1.1,11.1,1.2,9.3,1.2,15.9,2.0,19.5,1.1,20.7,1.5,21.1,1.6,17.1,2.4,14.6,0.9,17.8,1.5,20.3,1.6,6.7,1.3,16.2,1.1,20.6,1.5,23.8,1.9,6.2,1.4,5.0,0.8,7.0,1.0,8.2,1.2,0.4,0.2,3.8,0.5,5.1,0.8,6.3,1.0,1.0,0.4,60895,1675,75717,2944,84626,2466,32619,1981,76264,2103,89702,2793,100352,3324,45010,2928,29.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.5,(X)
0500000US48383,48383,"Reagan County, Texas",1200,85,952,77,780,84,248,68,4.8,2.9,2.2,2.3,1.8,2.5,14.5,11.4,12.1,5.4,10.0,6.0,7.7,5.4,20.2,13.4,9.2,4.3,9.2,5.2,7.8,5.9,14.1,10.4,3.8,2.9,4.3,3.5,4.1,3.8,1.6,2.5,15.2,4.5,16.6,5.5,15.6,5.6,20.2,11.8,17.3,5.6,15.3,6.2,15.6,6.6,8.9,7.4,17.5,5.5,20.9,6.7,22.1,7.5,4.4,5.8,14.7,4.5,15.3,5.2,17.8,6.1,12.1,12.0,1.4,1.4,1.8,1.9,2.2,2.3,0.0,14.0,4.3,2.4,4.3,2.9,5.3,3.6,4.0,5.4,52692,9001,62130,15216,69643,13145,26875,24191,66353,6171,70749,7241,N,N,47022,15793,35.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),39.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.0,(X)
0500000US48385,48385,"Real County, Texas",1208,125,926,100,685,105,282,93,7.5,3.0,5.0,3.2,1.0,1.2,16.0,9.3,4.2,3.2,3.1,3.1,2.3,3.6,7.8,7.1,18.7,5.8,18.5,6.7,16.2,7.0,22.7,12.2,16.1,5.0,14.8,5.6,11.5,6.0,23.0,12.3,17.3,5.4,19.8,6.5,19.0,8.0,9.2,8.7,14.4,6.1,14.3,7.3,16.6,9.6,9.9,9.5,12.6,4.7,13.9,5.6,18.8,7.4,8.2,7.5,6.8,3.5,7.9,4.6,10.7,6.1,3.2,4.6,2.2,1.9,2.5,2.3,3.4,3.2,0.0,12.4,0.2,0.4,0.3,0.6,0.4,0.8,0.0,12.4,37019,5903,40982,7417,49792,12635,26042,3941,47218,4324,50647,5188,N,N,32795,6572,38.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),40.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.1,(X)
0500000US48387,48387,"Red River County, Texas",5144,277,3331,251,2439,214,1813,205,11.3,2.5,4.2,2.2,2.2,1.8,25.6,6.0,10.7,2.4,6.8,2.8,1.6,1.1,16.7,4.2,19.7,3.3,13.8,3.4,11.6,3.2,30.6,6.3,13.4,2.5,16.0,3.6,18.0,4.6,9.0,3.4,13.8,2.9,18.1,4.0,18.0,5.0,6.0,2.9,15.8,2.4,22.2,3.6,24.1,4.1,4.5,2.0,6.5,1.7,7.9,2.2,10.5,2.9,3.3,2.2,6.0,1.4,9.0,2.2,11.2,2.8,0.9,0.7,1.0,0.7,1.5,1.1,2.1,1.5,0.0,2.0,1.7,1.3,0.5,0.4,0.7,0.5,3.5,3.7,31344,2149,41753,2625,48973,4453,16820,1360,44845,3874,51426,2853,58393,3113,31906,10644,28.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.9,(X)
0500000US48389,48389,"Reeves County, Texas",3705,381,2455,241,1786,219,1250,235,12.2,2.9,7.3,2.6,2.4,1.7,25.6,7.4,9.7,2.4,6.5,2.7,4.7,2.4,15.6,5.2,9.7,2.4,9.1,2.7,6.4,2.7,10.8,4.5,11.1,2.7,13.0,3.8,9.5,4.1,8.2,3.8,11.0,3.0,11.8,3.6,12.5,4.3,8.7,4.7,20.8,4.0,21.7,5.4,25.1,6.4,17.8,7.5,12.4,3.4,14.3,3.8,17.5,5.0,6.2,6.3,8.0,2.4,10.5,3.4,13.8,4.4,3.0,3.0,2.9,1.8,2.6,1.3,3.6,1.7,3.6,4.1,2.2,1.8,3.2,2.8,4.4,3.8,0.3,0.6,44950,5659,52352,8384,62273,6658,21591,11266,57068,6202,62308,6837,N,N,43935,12733,19.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),21.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),15.2,(X)
0500000US48391,48391,"Refugio County, Texas",2771,138,1973,147,1362,131,798,121,7.7,2.5,5.7,3.2,0.9,1.1,15.4,5.6,7.0,2.6,4.2,2.6,1.1,1.0,13.9,5.8,12.9,2.6,12.5,3.1,7.3,3.0,20.2,5.7,10.1,2.5,10.8,3.2,10.3,4.0,9.8,5.3,17.0,3.4,16.2,3.4,16.7,4.1,14.5,6.5,16.5,3.2,15.6,4.0,18.7,5.0,16.3,5.6,11.9,2.9,13.0,3.7,14.2,4.7,7.1,4.2,11.1,2.6,14.0,3.6,19.2,4.9,2.8,2.1,2.9,1.5,4.0,2.1,5.8,3.0,0.0,4.6,2.9,2.0,4.1,2.8,5.9,3.9,0.0,4.6,44688,4656,50868,7110,67576,8362,25244,4443,61662,6564,70167,8908,N,N,34986,4333,26.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),29.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),16.8,(X)
0500000US48393,48393,"Roberts County, Texas",348,37,278,36,255,34,70,25,0.9,1.2,0.0,12.6,0.0,13.6,4.3,6.1,2.3,2.2,0.0,12.6,0.0,13.6,11.4,10.7,9.2,6.1,5.4,4.9,5.9,5.2,24.3,22.0,8.9,5.1,4.0,3.1,2.4,2.3,28.6,19.0,8.3,4.4,8.3,4.8,7.1,5.0,8.6,10.2,22.7,8.0,24.8,9.3,23.9,9.8,14.3,12.3,18.1,6.1,20.5,7.3,22.4,7.8,8.6,11.1,13.8,8.0,19.1,10.2,18.8,10.7,0.0,38.1,9.5,5.0,10.1,5.6,11.0,6.1,0.0,38.1,6.3,3.8,7.9,4.5,8.6,5.0,0.0,38.1,73182,9389,84643,8987,85688,4573,26458,3579,93927,13859,108149,14685,N,N,33966,8347,41.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),42.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),40.0,(X)
0500000US48395,48395,"Robertson County, Texas",6002,249,4219,264,2952,220,1783,206,12.3,2.6,10.3,3.2,4.7,2.4,20.6,5.5,7.2,2.1,4.0,1.7,2.4,1.3,15.3,5.9,13.7,3.0,10.0,2.8,8.4,3.1,19.3,6.3,8.7,2.2,8.1,2.5,5.4,2.3,10.6,4.6,15.4,2.8,17.8,3.7,15.4,4.3,9.6,4.6,16.8,3.0,20.2,3.8,23.3,4.8,9.3,3.5,12.4,2.9,12.9,3.3,17.0,4.7,9.7,4.4,8.9,2.3,10.8,2.9,15.1,4.1,4.4,3.0,2.9,1.3,4.1,1.9,5.8,2.7,0.2,0.4,1.6,0.9,1.8,1.2,2.6,1.7,1.0,1.3,43371,4644,49899,3044,66394,6207,19796,3678,55250,3861,63056,4886,N,N,35196,4689,32.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.9,(X)
0500000US48397,48397,"Rockwall County, Texas",27733,401,22680,594,18480,652,5053,480,2.7,0.9,2.2,1.0,1.8,1.1,5.5,2.0,3.1,0.8,2.1,0.7,1.0,0.5,9.3,2.9,5.2,1.1,3.3,1.0,2.2,0.9,15.3,3.9,4.9,1.0,4.1,1.1,2.9,1.0,9.4,2.5,10.1,1.6,9.3,1.4,7.6,1.4,14.5,4.6,16.6,2.0,16.0,2.1,15.1,2.3,20.0,4.3,16.1,1.8,17.3,2.1,17.9,2.3,10.1,3.2,21.9,1.8,24.1,2.1,26.7,2.3,10.5,3.0,11.1,1.5,12.0,1.6,14.0,1.9,3.7,1.9,8.2,1.1,9.5,1.3,10.8,1.5,1.8,1.3,86597,4112,93641,3188,103061,3482,43891,6064,101939,3442,110361,3936,N,N,56769,5289,25.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),24.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.9,(X)
0500000US48399,48399,"Runnels County, Texas",3739,170,2802,165,2020,142,937,162,8.1,2.1,7.9,3.4,2.1,1.3,18.1,5.5,6.6,1.9,6.3,2.7,2.3,1.4,12.7,5.0,20.9,3.7,14.2,3.6,12.8,4.0,30.7,6.7,9.9,2.3,9.2,2.4,7.1,2.4,11.6,6.5,16.2,3.0,16.3,3.7,18.4,4.4,12.3,6.2,15.0,2.8,18.1,3.6,22.8,5.1,6.6,4.0,11.8,3.0,14.3,3.6,17.5,4.7,3.2,3.1,9.0,1.9,10.3,2.5,12.3,3.2,4.7,3.2,1.0,0.9,1.4,1.2,1.9,1.6,0.0,3.9,1.6,1.0,2.1,1.3,2.8,1.8,0.0,3.9,38684,3359,46598,3964,56200,4126,19692,2560,52480,5127,58777,6749,N,N,29193,3522,34.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.3,(X)
0500000US48401,48401,"Rusk County, Texas",17794,446,12542,477,9296,425,5252,410,6.6,1.0,5.4,1.4,0.8,0.4,15.0,3.0,6.6,1.1,3.0,0.9,1.9,0.8,15.9,3.2,14.2,1.5,9.4,1.5,6.6,1.5,23.3,3.5,10.2,1.3,10.2,1.5,8.8,1.8,10.7,2.2,15.6,2.0,15.2,2.2,14.3,2.3,14.5,3.2,18.5,1.8,21.3,2.1,23.8,3.0,10.2,2.3,11.0,1.4,13.6,1.8,16.7,2.1,4.2,1.6,11.1,1.2,14.2,1.7,17.5,2.2,3.9,1.7,3.1,0.8,3.8,1.1,4.8,1.4,0.9,0.7,3.1,0.8,3.8,1.1,4.8,1.5,1.4,1.0,46924,2153,56315,2849,69021,2144,22462,1933,62306,2290,71547,3169,82324,3736,36895,3202,22.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),22.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),20.6,(X)
0500000US48403,48403,"Sabine County, Texas",3965,256,2513,247,1997,232,1452,204,13.7,3.0,11.1,4.2,6.7,3.4,18.1,6.1,5.2,1.8,3.5,2.3,1.7,2.0,10.5,4.2,18.1,4.4,12.3,5.2,10.5,5.5,27.7,7.9,14.6,3.4,16.6,4.0,18.2,4.7,10.7,5.4,16.3,3.8,16.8,4.5,17.8,5.3,14.1,5.3,15.1,3.2,17.7,4.5,20.6,5.5,10.0,4.9,9.7,3.0,12.6,4.4,15.6,5.3,4.8,3.1,3.7,1.4,4.6,1.7,4.1,1.5,2.2,2.4,1.8,1.2,2.8,1.8,3.5,2.3,0.0,2.5,1.9,1.1,1.8,1.4,1.5,1.2,1.9,2.4,33951,2965,39275,4478,44923,5896,22197,2587,46614,4544,53294,7382,N,N,34368,7240,35.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),36.7,(X)
0500000US48405,48405,"San Augustine County, Texas",3117,215,1901,227,1412,218,1216,178,15.1,3.7,9.6,5.2,2.3,2.1,28.6,8.7,7.1,3.1,3.2,2.7,2.6,3.2,13.2,5.7,20.6,5.2,12.2,4.9,11.0,5.8,28.9,8.8,12.8,3.9,16.1,5.1,13.9,5.5,7.6,4.0,18.2,4.9,23.5,6.3,26.8,7.3,9.9,6.6,14.9,3.9,21.0,5.6,24.2,7.1,5.3,3.4,2.5,1.8,2.8,2.3,3.5,3.0,2.1,2.3,5.0,2.2,8.2,3.5,11.0,4.7,0.0,3.0,2.2,1.6,1.9,1.5,2.5,2.0,2.6,3.3,1.7,1.3,1.6,1.7,2.1,2.2,1.9,2.1,29293,3836,43168,4244,47015,2709,16645,1590,43377,5041,52422,6466,N,N,28495,6972,49.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),55.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),39.9,(X)
0500000US48407,48407,"San Jacinto County, Texas",9285,438,7258,482,5481,450,2027,369,9.7,2.5,7.1,2.3,4.2,2.3,21.3,7.5,6.2,1.9,4.5,2.1,3.5,2.4,12.0,3.9,9.8,2.0,8.5,2.2,7.6,2.6,13.8,5.3,11.4,2.7,10.8,3.3,8.4,3.3,12.8,5.6,15.0,2.8,14.3,2.7,15.2,3.0,17.4,7.1,17.7,3.2,20.2,3.9,20.9,4.4,9.0,4.4,11.9,2.6,13.0,3.1,14.6,3.7,7.3,4.5,12.6,3.0,14.3,3.2,16.4,4.0,6.5,5.3,2.0,1.2,2.4,1.5,2.7,1.7,0.0,1.8,3.8,2.0,4.9,2.5,6.5,3.4,0.0,1.8,46969,5102,54658,4232,59261,5033,26784,8174,65558,7927,73382,9792,N,N,35628,5864,43.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),46.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.8,(X)
0500000US48409,48409,"San Patricio County, Texas",22621,470,16976,513,12086,545,5645,396,6.4,1.0,4.8,1.1,1.9,1.0,13.2,2.7,5.9,0.9,5.0,1.1,1.3,0.5,12.2,2.8,10.8,1.2,9.0,1.3,5.6,1.2,17.2,2.9,10.9,1.2,10.7,1.5,8.9,1.6,12.9,2.8,14.1,1.5,14.1,1.7,12.9,2.1,12.3,2.4,19.3,1.8,19.1,2.0,21.3,2.4,15.7,3.2,13.5,1.6,15.1,2.0,19.0,2.5,7.3,2.3,12.7,1.6,14.6,1.8,18.9,2.4,6.0,2.2,3.9,0.8,4.5,1.0,5.9,1.4,1.8,1.2,2.6,0.8,3.1,1.0,4.1,1.3,1.4,1.2,51760,1710,57924,2639,73115,3285,29948,2580,66097,3451,70034,2905,N,N,49508,11255,24.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),26.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),18.2,(X)
